role,sequence,repetition,duty_percent,section,frame_bit_index,body_bit_index,target_bit,position,symbol_index,bit_in_symbol,x_first_i,x_first_q,x_second_i,x_second_q,x_first_abs,x_second_abs,x_delta_i,x_delta_q,x_delta_abs,x_aligned_i,x_aligned_q,x_sync_abs,y_first_i,y_first_q,y_second_i,y_second_q,y_first_abs,y_second_abs,y_delta_i,y_delta_q,y_delta_abs,y_aligned_i,y_aligned_q,y_sync_abs,pooled_aligned_i,pooled_aligned_q,baseline_llr,baseline_bit,sensor_y_llr,sensor_y_abs_llr,sensor_y_bit
historical,39,5,50.0,body,17,1,0,body_01,0,1,0.025931125584929268,0.06056904514336059,-0.1507397601316868,0.027804338478093413,0.06588651230471854,0.15328260345767505,0.17667088571661607,0.03276470666526718,0.1796834100932933,-2.7180023161235645,1.5466611965307053,0.05745730760852269,-1.2855315473197562,-1.8929890807944594,-0.9818763971431949,0.4090307318334023,2.288230543271674,1.0636669586158394,-0.3036551501765613,-2.3020198126278615,2.3219607378162026,-0.161238978697035,1.1828084942421104,1.9451014946647613,-2.8792412948205994,2.7294696907728158,-1.9251096057622838,0,-0.4290271703703845,0.4290271703703845,0
historical,40,5,45.0,body,55,39,0,body_39,7,4,-0.2337262232047413,-0.16644918359020627,0.09319430456005395,-0.1391305295763328,0.2869377600306358,0.16745889842771242,-0.32692052776479524,-0.027318654013873483,0.3280599645356653,5.263988145122972,5.827147157953069,0.04177660153978478,-0.8055584274409393,0.7178756164741136,-0.49665125321044445,-1.129861585653488,1.0790133366873682,1.23420001217425,-0.30890717423049485,1.8477372021276015,1.8733810104774218,0.45498964880528603,-0.6363956572012626,2.394666704638938,5.718977793928258,5.190751500751807,1.7781976861466557,1,1.154713919737583,1.154713919737583,1
historical,27,3,40.0,body,34,18,1,body_18,3,3,0.0676876786492703,0.09296350983485924,-0.034660531006206065,0.0807469067518599,0.11499493902664958,0.08787158448341381,0.10234820965547636,0.012216603082999336,0.10307473701430866,2.2561902780546688,-1.6183629610728132,0.037122679792506254,-0.9294198515433462,1.9291903191502484,0.8539258895940601,0.40743451426471694,2.141400604264857,0.9461460290743352,-1.7833457411374063,1.5217558048855315,2.34436830769735,3.203127224843703,-1.8713992144537703,0.6319497633912823,5.459317502898372,-3.4897621755265833,0.9711751337721053,1,0.11126596419997138,0.11126596419997138,1
historical,32,4,50.0,body,23,7,0,body_07,1,2,0.056325669226958065,-0.1299337589232643,-0.006751111103669483,0.11740384522834989,0.14161695774798178,0.117597790691562,0.06307678033062755,-0.2473376041516142,0.25525393365105825,-1.2878526447505647,2.939326934779598,0.07954110673448697,0.12301677777033618,-0.02507058029876718,-2.953882565656666,-1.285415599855634,0.12554545634754452,3.2214461777348737,3.0768993434270024,1.2603450195568668,3.325023178551289,-0.9822187134204238,-0.6552073505666882,2.816147897195024,-2.2700713581709886,2.2841195842129096,-4.5131973694100305,0,-4.025498623050403,4.025498623050403,0
historical,42,5,35.0,body,70,54,0,body_54,10,4,0.04243708681831508,0.021416933275320925,-0.09145297827851766,0.06945359225485155,0.04753515928809706,0.1148366174750641,0.13389006509683274,-0.048036658979530626,0.1422465118642627,0.12277686916221262,-2.792214773350954,0.05089479443002716,-0.5871681854444536,0.640475406319597,-0.024854624934219863,-1.7445429167044644,0.8688931028028621,1.7447199605106662,-0.5623135605102337,2.3850183230240614,2.4504099537616564,8.924026459970198,-1.7388596472862152,0.26951696397375,9.04680332913241,-4.531074420637169,0.12571637332907765,1,0.4042018957235851,0.4042018957235851,1
historical,27,3,40.0,body,66,50,1,body_50,10,0,-0.0349810242851802,0.028479989183161154,-0.0023070678175436316,-0.08871393914120461,0.04510855621623622,0.08874393252422444,-0.032673956467636565,0.11719392832436576,0.12166348781514356,1.4817618305471445,2.9232365424973166,0.037122679792506254,-0.3197004254581835,1.4224529104638577,-0.6876798145246139,0.4508390337987425,1.4579371195374795,0.8222890986150742,0.3679793890664304,0.9716138766651152,1.0389621533558944,-0.3014054798699688,-1.616193648196357,0.6319497633912823,1.1803563506771757,1.3070428943009595,-0.01817563385557372,0,-0.010469821826862853,0.010469821826862853,0
historical,36,4,30.0,body,18,2,1,body_02,0,2,0.008884493654900546,0.1039036386990398,-0.08750834044320174,-0.023156678985406527,0.10428279034627223,0.09052039233651424,0.09639283409810229,0.12706031768444634,0.15948637181758415,0.42925870041947584,-2.070351426779179,0.0754292507986556,-0.8602707717522566,2.3006560140291517,-0.6232728160878714,-1.5760500404694529,2.456233680987973,1.6948164305723112,-0.2369979556643852,3.8767060544986043,3.8839435969096194,1.1462413906875675,-2.5598516193480307,1.384765879753833,1.5755000911070434,-4.63020304612721,2.4017625190430123,1,2.1966518224050104,2.1966518224050104,1
historical,40,5,45.0,body,18,2,0,body_02,0,2,-0.21671113611275508,-0.02791728427970415,-0.06835980132751195,0.07376248524106536,0.2185019251101346,0.10056821896839623,-0.14835133478524315,-0.10167976952076951,0.17985242300942209,0.9276368022738952,4.203970857301069,0.04177660153978478,0.021401176424571417,-2.7886755002618493,-1.2189534118068213,-0.4036440884765548,2.7887576187458514,1.2840467165635208,1.2403545882313927,-2.3850314117852944,2.688280926493588,-0.9029878087174887,0.6669858382413673,2.394666704638938,0.024648993556406484,4.870956695542437,-2.1940142562071148,0,-2.291684206041455,2.291684206041455,0
historical,25,3,50.0,body,33,17,1,body_17,3,2,0.12328707910310631,0.08984364260239032,0.09660299114588304,0.13337427106274308,0.1525502670920036,0.1646840431852753,0.026684087957223268,-0.04353062846035276,0.051058360375770995,-0.4773301315240509,-0.3079525273279639,0.0898838442640238,-1.0831002697418914,-1.0411254189463741,-0.5028683788145445,1.0104988427983745,1.502347607010848,1.1287092263769365,-0.580231890927347,-2.051624261744749,2.1320954853450655,-0.60182278588222,0.830676482131147,2.078521855093193,-1.079152917406271,0.522723954803183,-1.3876029119586022,0,-1.4880115521787385,1.4880115521787385,0
historical,39,5,50.0,body,28,12,1,body_12,2,2,-0.03189017367651911,0.18968048023471765,-0.07329228464402053,-0.16930374982857804,0.19234257916330347,0.18448717758792307,0.04140211096750142,0.3589842300632957,0.3613638225206039,-4.57919541850389,-4.31111743475077,0.05745730760852269,-2.905764338308464,0.9619665454221978,1.089684655857055,0.32005257923394276,3.0608570734839518,1.1357140056742312,-3.995448994165519,0.6419139661882551,4.046685829782909,2.068477059392006,0.22287581226157988,1.9451014946647613,-2.5107183591118836,-4.08824162248919,1.5544418881067137,1,5.503835778037777,5.503835778037777,1
historical,24,3,100.0,body,38,22,1,body_22,4,2,-0.048144910939520606,0.08609472624022184,0.02521065077515046,-0.14125429900966338,0.09864195018222781,0.14348642410074197,-0.07335556171467106,0.2273490252498852,0.23889038849762845,1.964899206624292,0.8730428112249025,0.11110540754903896,-2.499683431471063,2.3995200574178455,2.144844958984711,-0.06987207520852677,3.4649839485229204,2.1459827597108214,-4.644528390455774,2.469392132626372,5.260184547563585,0.9789288990790818,0.9032131721446782,3.949230153919175,2.943828105703374,1.7762559833695808,15.790195257087493,1,12.270424343530792,12.270424343530792,1
historical,15,2,10.0,body,76,60,0,body_60,12,0,0.11090319109434983,0.023062849618834997,-0.22409699229758448,-0.07245734528339462,0.11327582631546271,0.23551969947828294,0.3350001833919343,0.09552019490222961,0.3483521644927581,0.9095136632922015,6.675746239585504,0.051704103582800025,0.14603944371895858,-1.0054001115515478,-1.8663824374944167,-0.06073562299998998,1.0159512308322716,1.8673704021668538,2.0124218812133754,-0.9446644885515578,2.22311331783082,8.00907309392439,1.4913948847351803,0.2728835102515095,8.918586757216593,8.167141124320684,0.5673014644840604,1,0.3454498756852643,0.3454498756852643,1
historical,38,5,100.0,body,59,43,1,body_43,8,3,-0.1441945143951854,0.22604219866944789,-0.06688832074498482,0.0059431183037435414,0.26811776062204734,0.06715182877075097,-0.07730619365020058,0.22009908036570436,0.2332806309030201,2.7088808009631835,-0.6817593370444365,0.08351271083376638,-4.318706694449738,0.47814894592844404,2.314157222738114,0.11306805896799602,4.345095387580976,2.3169177882501075,-6.632863917187852,0.36508088696044805,6.6429035668114595,1.0867951307672965,1.6959446100997715,3.2978934215630873,3.79567593173048,1.0141852730553351,7.015858995931133,1,7.341409914303938,7.341409914303938,1
historical,39,5,50.0,body,32,16,0,body_16,3,1,0.08434345919362526,0.03159761403707852,-0.07414451563056358,0.25028902829047006,0.09006790949934894,0.26104023996441356,0.15848797482418886,-0.21869141425339156,0.27008215941083785,0.3456524028156324,4.687845245630485,0.05745730760852269,0.18517222121163132,0.3145158725621652,-4.0589201928333125,-1.6607200976849996,0.36497806180918524,4.385524412729325,4.244092414044943,1.975235970247165,4.681226074129735,-1.8372672783325583,-1.5545194970797565,1.9451014946647613,-1.4916148755169258,3.1333257485507287,-2.6267334641693925,0,-4.888629213648172,4.888629213648172,0
historical,36,4,30.0,body,100,84,1,body_84,16,4,0.0339048825283458,0.10280043709149508,-0.02565548310588771,-0.03272681459808131,0.10824726751961625,0.04158423026982317,0.05956036563423352,0.13552725168957638,0.14803740441190316,0.8348515131230294,-1.776181145801145,0.0754292507986556,-1.0644252721904508,0.370330056505196,0.2520677872835551,0.8211980313142816,1.1270073250999113,0.8590136064233671,-1.3164930594740059,-0.4508679748090856,1.3915588044892946,0.7750918921801113,0.6395838946760637,1.384765879753833,1.6099434053031407,-1.1365972511250813,1.7961165720320236,1,1.4853826003155302,1.4853826003155302,1
historical,36,4,30.0,body,44,28,1,body_28,5,3,-0.04488735641473929,0.0028655986865416838,-0.03051777449074138,-0.08116493478435119,0.04497873299389552,0.0867126357482906,-0.014369581923997909,0.08403053347089287,0.08525031049839839,0.9647141518932337,-0.5887985877107098,0.0754292507986556,-1.3088157743534121,-0.8591314834780936,-1.1625961877599171,0.010614096066297435,1.565600727228878,1.16264463824042,-0.146219586593495,-0.8697455795443911,0.8819509853957767,-0.1223999747129534,0.625023172305984,1.384765879753833,0.8423141771802803,0.03622458459527422,0.38324059266194577,1,-0.23456675853787856,0.23456675853787856,0
historical,32,4,50.0,body,18,2,1,body_02,0,2,0.10295258540919423,0.14309094045109533,0.012803077045167224,0.016596854312030285,0.17627890424442835,0.020961258427853183,0.090149508364027,0.12649408613906504,0.15533089739788727,-0.8598339515199339,-1.753357324920911,0.07954110673448697,-1.5840011940793863,1.13202012026173,-2.0555657578332474,-0.9187659601332715,1.9469281793436304,2.251550904216066,0.471564563753861,2.0507860803950013,2.1043043233644374,-0.019800358769656586,-0.746965530469309,2.816147897195024,-0.8796343102895905,-2.5003228553902197,-0.5733262096487439,0,-0.0811492551242341,0.0811492551242341,0
historical,25,3,50.0,body,82,66,1,body_66,13,1,0.00755555485367158,0.10975562664635542,-0.020816939982596445,0.1612107640137437,0.11001538069597816,0.16254923999863544,0.028372494836268025,-0.051455137367388284,0.058759081210744385,-0.565037818828204,-0.3287631706126462,0.0898838442640238,-4.072908921877005,-1.628792332436053,0.4010731413112776,-1.9221539854836052,4.386519297587529,1.963551784036215,-4.4739820631882825,0.29336165304755224,4.483589695903191,1.4444080291896073,1.6021195433521382,2.078521855093193,0.8793702103614033,1.273356372739492,3.897217265766995,1,3.571310166236366,3.571310166236366,1
historical,20,3,30.0,body,24,8,0,body_08,1,3,0.16514149532157824,-0.03709793854576302,-0.14226944634271574,0.1589988752395451,0.16925711365077703,0.21335706618273345,0.30741094166429395,-0.1960968137853081,0.3646305629423811,-12.113650074163685,10.053945456134256,0.023162361932692777,-0.7871851905602634,0.06268671142411415,-1.0188123004514653,0.6393172469266784,0.789677242945856,1.2027905244759431,0.23162710989120194,-0.5766305355025642,0.6214128197185225,-0.36467121887359827,0.24445261147701972,1.4154411858345979,-12.478321293037283,10.298398067611275,0.6762438664452877,1,-0.05265576873623433,0.05265576873623433,0
historical,21,3,25.0,body,76,60,1,body_60,12,0,-0.06736393340914847,0.16637826103236264,-0.08674010909169333,0.01578130860293901,0.17949825979241468,0.08816403023036128,0.019376175682544863,0.15059695242942364,0.15183832936749184,4.059950448301982,-1.7548997601819998,0.03432931385623111,-0.9300848121046202,3.2648791087208897,-3.0746658370610236,0.07167417549832952,3.394774418465798,3.07550112941347,2.1445810249564032,3.1932049332225603,3.8465290221393045,1.4108491664075606,-3.114654117621409,1.1249485943055493,5.470799614709542,-4.869553877803408,1.539765848274926,1,1.2310789925782128,1.2310789925782128,1
historical,11,2,40.0,body,54,38,1,body_38,7,3,-0.046378184452077566,0.027842728113284795,-0.09276145421602366,-0.06541411834525575,0.05409393220927121,0.11350636223207305,0.0463832697639461,0.09325684645854054,0.10415491887273881,0.0010976584356149736,-1.5036473608452685,0.06926816342252667,-1.1939216449318677,0.5430515677160322,-0.01592868654813909,-0.21392392735455135,1.3116226208157806,0.2145161293468261,-1.1779929583837285,0.7569754950705836,1.4002425897461497,1.016789660844545,0.40747455674274696,1.2782957597999707,1.01788731928016,-1.0961728041025216,1.1114304595986548,1,1.3017867963135092,1.3017867963135092,1
historical,26,3,45.0,body,102,86,0,body_86,17,1,0.04435591820941053,0.12588133721236594,0.016629421029503724,0.16221528949218164,0.13346744374031183,0.16306544020364583,0.027726497179906807,-0.0363339522798157,0.045704646745591465,-0.2549677436439127,-0.43708282964481143,0.09032292821036787,0.39985976053746886,-1.5915765518218814,-0.40149490228658413,1.6468479430877376,1.641037400063238,1.695082978563122,0.801354662824053,-3.2384244949096193,3.3360998943167863,-2.7960538875211,0.5760695635787941,1.1686010640144848,-3.0510216311650127,0.1389867339339827,-2.3680110751082797,0,-2.134930980672757,2.134930980672757,0
historical,23,3,1.0,body,53,37,0,body_37,7,2,-0.044024003853860454,0.007285827880559751,0.1051419566831094,-0.02555531416732848,0.044622821551643974,0.10820307360395874,-0.14916596053696984,0.03284114204788823,0.1527384181989797,-2.2504855481544923,0.335426041524156,0.06712758021189588,-2.8318556691097845,1.2721484824071174,1.4602870371421905,-0.9813385119445629,3.1044755260687684,1.7593929367458216,-4.292142706251975,2.25348699435168,4.84775129771982,-3.8740614776997147,0.8080816196035707,1.2249708611421886,-6.124547025854207,1.1435076611277268,-4.581996807683703,0,-3.827154407899156,3.827154407899156,0
historical,29,4,10.0,body,84,68,0,body_68,13,3,0.11789210873396895,0.03953216661305862,0.025658083039499246,-0.08347648207910308,0.12434364277623759,0.08733075223290279,0.0922340256944697,0.12300864869216169,0.153747335420422,0.02888080421546991,-4.5099730132266505,0.034089823290726455,1.242028718584931,0.19914836509550088,0.588572147951975,0.9759503347623996,1.2578932423341564,1.1396912868262359,0.653456570632956,-0.7768019696668986,1.0150993989663066,-0.06637213157780891,0.9366939865778822,1.080994055215013,-0.037491327362339004,-3.5732790266487684,0.2667973457692965,1,-0.04511965187121436,0.04511965187121436,0
